id,customer_id,item_id,seller_id,good_id,seller_raiting,payment_type,bonus,date
3772,347,42,168,93,3,cash payment,45,2024-01-20
3773,643,68,155,18,3,cash payment,11,2024-01-11
3774,655,76,128,84,4,cashless payment,4,2024-01-24
3775,256,78,64,95,5,cash payment,25,2024-01-03
3776,456,43,49,176,5,cashless payment,27,2024-01-01
3777,503,8,77,35,3,cash payment,43,2024-01-20
3778,337,41,155,148,5,cashless payment,39,2024-01-28
3779,25,40,179,131,4,cash payment,8,2024-01-07
3780,940,33,52,137,2,cash payment,20,2024-01-16
3781,740,31,132,2,4,cashless payment,8,2024-01-21
3782,205,29,128,130,2,in installments,10,2024-01-02
3783,996,66,13,163,2,cash payment,9,2024-01-22
3784,221,25,39,7,3,in installments,31,2024-01-19
3785,230,3,58,30,5,cashless payment,33,2024-01-21
3786,175,26,107,184,1,in installments,31,2024-01-03
3787,917,21,166,55,1,cash payment,38,2024-01-15
3788,116,97,28,28,3,in installments,31,2024-01-12
3789,34,71,128,18,5,cash payment,4,2024-01-23
3790,640,59,81,35,3,cashless payment,24,2024-01-29
3791,226,36,190,49,2,cashless payment,45,2024-01-25
3792,725,77,174,181,4,in installments,50,2024-01-09
3793,774,58,144,171,4,cashless payment,21,2024-01-29
3794,696,91,151,39,3,in installments,12,2024-01-06
3795,478,42,4,98,3,cash payment,47,2024-01-02
3796,393,55,21,135,1,cashless payment,46,2024-01-29
3797,56,95,73,152,5,cash payment,19,2024-01-10
3798,10,74,91,99,1,cash payment,47,2024-01-02
3799,101,44,126,99,1,cash payment,19,2024-01-25
3800,666,9,131,131,1,in installments,34,2024-01-07
3801,83,47,28,170,3,cash payment,28,2024-01-07
3802,394,63,146,172,3,in installments,22,2024-01-18
3803,501,64,99,183,4,in installments,10,2024-01-16
3804,402,7,128,178,3,cashless payment,44,2024-01-01
3805,991,88,171,73,3,cashless payment,30,2024-01-17
3806,633,59,199,99,1,in installments,29,2024-01-26
3807,621,5,187,179,3,cash payment,0,2024-01-24
3808,804,28,93,100,4,cashless payment,13,2024-01-21
3809,552,56,196,69,1,cashless payment,2,2024-01-13
3810,992,10,142,132,2,cash payment,9,2024-01-04
3811,940,39,25,177,5,in installments,18,2024-01-28
3812,101,33,142,131,5,cash payment,9,2024-01-08
3813,849,94,103,77,2,cash payment,16,2024-01-07
3814,793,37,50,126,1,cashless payment,6,2024-01-26
3815,193,19,101,53,1,cash payment,36,2024-01-24
3816,542,6,71,73,5,cashless payment,26,2024-01-01
3817,403,15,39,118,5,cashless payment,10,2024-01-25
3818,64,54,163,78,2,cashless payment,19,2024-01-30
3819,61,89,60,28,3,in installments,10,2024-01-08
3820,240,93,110,111,4,cash payment,11,2024-01-12
3821,125,85,4,34,3,cash payment,41,2024-01-23
3822,287,31,63,108,1,cashless payment,16,2024-01-24
3823,788,69,182,149,3,cash payment,11,2024-01-10
3824,730,81,195,107,3,in installments,26,2024-01-23
3825,716,9,163,21,5,cash payment,8,2024-01-15
3826,596,47,88,90,1,in installments,31,2024-01-20
3827,3,86,89,16,2,in installments,28,2024-01-06
3828,242,44,12,63,2,cash payment,44,2024-01-02
3829,680,27,127,24,2,cashless payment,2,2024-01-04
3830,487,92,42,182,2,in installments,9,2024-01-03
3831,880,98,175,143,1,in installments,22,2024-01-19
3832,949,41,152,131,4,cashless payment,14,2024-01-10
3833,546,61,111,100,1,in installments,42,2024-01-06
3834,925,60,76,132,5,cash payment,0,2024-01-03
3835,401,42,64,173,5,cashless payment,36,2024-01-15
3836,544,69,154,96,3,cash payment,8,2024-01-30
3837,647,73,34,156,3,cash payment,41,2024-01-20
3838,349,94,163,134,2,in installments,18,2024-01-09
3839,30,77,51,146,2,in installments,32,2024-01-30
3840,602,20,79,25,3,cash payment,11,2024-01-30
3841,771,33,141,39,3,in installments,36,2024-01-05
3842,255,38,41,181,2,in installments,0,2024-01-15
3843,32,59,28,137,2,cashless payment,10,2024-01-26
3844,869,44,191,108,3,cash payment,4,2024-01-10
3845,601,3,98,72,2,cash payment,46,2024-01-19
3846,708,41,34,188,3,cash payment,9,2024-01-21
3847,106,23,163,28,4,cash payment,39,2024-01-13
3848,596,68,194,106,3,cashless payment,26,2024-01-21
3849,493,42,199,12,1,cashless payment,37,2024-01-23
3850,85,69,76,49,1,in installments,10,2024-01-29
3851,526,62,128,143,5,cashless payment,38,2024-01-26
3852,383,75,113,173,3,in installments,48,2024-01-03
3853,866,29,193,140,4,in installments,9,2024-01-06
3854,718,1,189,132,2,cashless payment,3,2024-01-15
3855,791,86,198,8,4,cashless payment,16,2024-01-10
3856,959,76,147,47,5,cash payment,29,2024-01-15
3857,229,10,82,75,2,in installments,32,2024-01-08
3858,47,66,20,163,1,in installments,41,2024-01-12
3859,825,80,29,100,3,in installments,48,2024-01-14
3860,594,84,99,150,2,in installments,27,2024-01-07
3861,80,46,182,155,4,cashless payment,32,2024-01-09
3862,485,89,40,68,3,cashless payment,30,2024-01-23
3863,31,70,31,100,1,cash payment,44,2024-01-21
3864,805,66,34,188,1,cash payment,29,2024-01-09
3865,490,92,114,122,5,cash payment,2,2024-01-25
3866,910,93,9,103,4,cashless payment,1,2024-01-09
3867,620,43,162,154,5,cash payment,49,2024-01-03
3868,225,93,197,98,5,cash payment,19,2024-01-24
3869,551,17,79,59,3,cashless payment,46,2024-01-02
3870,336,81,160,56,3,in installments,28,2024-01-15
3871,737,1,34,98,3,cashless payment,24,2024-01-08
3872,195,26,108,33,3,in installments,4,2024-01-02
3873,902,60,95,130,2,cashless payment,50,2024-01-05
3874,661,56,160,196,2,cashless payment,15,2024-01-10
3875,747,11,173,175,2,cash payment,10,2024-01-02
3876,248,73,160,131,5,in installments,42,2024-01-10
3877,490,78,143,190,2,cashless payment,14,2024-01-29
3878,242,54,188,85,2,in installments,28,2024-01-19
3879,889,39,20,67,1,in installments,13,2024-01-14
3880,814,66,174,103,5,in installments,0,2024-01-09
3881,673,43,42,36,5,cashless payment,42,2024-01-08
3882,625,20,25,196,2,cash payment,40,2024-01-24
3883,831,49,194,184,2,in installments,24,2024-01-20
3884,426,91,179,5,1,cash payment,27,2024-01-04
3885,739,87,77,126,5,cash payment,46,2024-01-08
3886,142,11,64,95,3,cash payment,49,2024-01-03
3887,616,87,62,7,2,cash payment,2,2024-01-01
3888,656,50,127,27,3,cashless payment,22,2024-01-09
3889,834,2,120,97,2,cash payment,27,2024-01-13
3890,69,84,80,92,3,cashless payment,36,2024-01-28
3891,543,56,173,59,4,cashless payment,2,2024-01-03
3892,985,73,185,131,2,in installments,35,2024-01-13
3893,417,54,98,15,3,cash payment,47,2024-01-20
3894,820,38,20,197,1,cash payment,42,2024-01-28
3895,985,61,123,89,3,cashless payment,25,2024-01-01
3896,268,82,55,186,2,cash payment,39,2024-01-15
3897,601,10,141,33,4,cash payment,22,2024-01-22
3898,720,35,108,167,3,cashless payment,4,2024-01-20
3899,506,90,43,35,4,in installments,15,2024-01-23
3900,670,71,110,13,2,in installments,12,2024-01-23
3901,224,81,35,124,2,cashless payment,49,2024-01-01
3902,960,22,95,127,1,in installments,5,2024-01-09
3903,490,38,199,33,4,cashless payment,24,2024-01-20
3904,905,49,153,177,3,cash payment,2,2024-01-24
3905,618,73,183,61,1,cashless payment,43,2024-01-23
3906,179,65,53,176,5,cash payment,29,2024-01-05
3907,153,53,99,144,5,cash payment,22,2024-01-04
3908,184,19,198,103,2,cash payment,6,2024-01-26
3909,822,97,89,125,5,cashless payment,39,2024-01-04
3910,885,43,188,21,3,in installments,26,2024-01-02
3911,102,46,174,168,1,cash payment,23,2024-01-05
3912,763,92,36,96,1,cashless payment,50,2024-01-12
3913,556,60,150,67,1,in installments,39,2024-01-02
3914,121,9,100,81,5,in installments,36,2024-01-16
3915,303,24,127,50,1,cashless payment,45,2024-01-14
3916,746,63,174,157,3,in installments,22,2024-01-13
3917,974,58,176,24,4,cashless payment,33,2024-01-13
3918,339,7,78,54,3,in installments,32,2024-01-06
3919,278,76,100,55,5,in installments,31,2024-01-27
3920,226,95,197,159,2,cash payment,12,2024-01-07
3921,766,96,126,157,2,cash payment,28,2024-01-17
3922,530,42,162,29,5,in installments,11,2024-01-15
3923,151,43,158,61,3,cashless payment,44,2024-01-25
3924,194,94,141,156,2,in installments,12,2024-01-27
3925,38,79,5,37,2,cash payment,17,2024-01-11
3926,977,40,195,140,2,cash payment,38,2024-01-26
3927,787,8,172,14,4,cash payment,9,2024-01-11
3928,412,70,25,181,3,cashless payment,47,2024-01-04
3929,113,80,169,137,4,cash payment,26,2024-01-15
3930,385,48,33,12,3,cashless payment,45,2024-01-28
3931,469,47,86,48,1,in installments,18,2024-01-25
3932,627,85,144,52,1,cashless payment,34,2024-01-22
3933,608,52,194,179,3,in installments,0,2024-01-21
3934,102,61,127,37,1,in installments,42,2024-01-02
3935,603,5,139,109,3,in installments,1,2024-01-03
3936,900,59,195,124,1,cash payment,28,2024-01-17
3937,628,16,158,29,3,cashless payment,24,2024-01-08
3938,134,78,164,94,2,cashless payment,13,2024-01-20
3939,174,5,197,82,4,in installments,50,2024-01-13
3940,82,47,154,90,5,in installments,50,2024-01-26
3941,413,77,177,166,1,cash payment,49,2024-01-03
3942,700,61,146,136,3,cash payment,16,2024-01-19
3943,321,70,117,134,1,cash payment,48,2024-01-07
3944,53,41,49,181,5,cash payment,22,2024-01-24
3945,558,24,132,8,4,in installments,43,2024-01-21
3946,397,84,128,46,5,cashless payment,49,2024-01-03
3947,587,47,179,193,1,cash payment,47,2024-01-17
3948,165,86,57,96,5,cashless payment,13,2024-01-24
3949,358,79,148,184,3,cashless payment,7,2024-01-28
3950,333,43,184,26,4,cash payment,32,2024-01-09
3951,435,59,74,184,1,cash payment,31,2024-01-15
3952,624,30,107,105,3,in installments,21,2024-01-25
3953,728,26,72,18,5,cashless payment,12,2024-01-21
3954,237,94,169,84,5,in installments,0,2024-01-24
3955,35,87,42,168,5,cashless payment,7,2024-01-07
3956,702,99,168,70,1,cash payment,46,2024-01-06
3957,964,48,104,82,1,cashless payment,26,2024-01-01
3958,824,61,105,175,2,in installments,47,2024-01-27
3959,777,7,100,119,5,cash payment,24,2024-01-28
3960,341,9,196,167,2,in installments,46,2024-01-12
3961,889,47,88,179,3,in installments,45,2024-01-04
3962,22,7,120,114,3,cashless payment,40,2024-01-26
3963,629,53,109,158,5,cash payment,44,2024-01-19
3964,799,24,135,58,2,cash payment,40,2024-01-16
3965,24,26,26,70,5,in installments,8,2024-01-02
3966,948,96,182,170,4,cashless payment,7,2024-01-29
3967,875,28,159,72,2,cash payment,36,2024-01-01
3968,538,86,1,73,1,cashless payment,37,2024-01-02
3969,655,41,42,49,1,in installments,18,2024-01-20
3970,260,32,155,8,2,in installments,23,2024-01-12
3971,129,66,102,73,2,cash payment,48,2024-01-13
3972,424,42,86,93,4,in installments,13,2024-01-07
3973,46,50,184,141,2,in installments,47,2024-01-01
3974,277,25,167,99,1,in installments,41,2024-01-11
3975,826,3,154,162,4,cashless payment,26,2024-01-26
3976,621,18,53,64,5,in installments,28,2024-01-23
3977,858,70,173,82,1,cash payment,47,2024-01-01
3978,456,66,65,177,1,cash payment,42,2024-01-03
3979,5,29,14,59,1,cashless payment,5,2024-01-23
3980,145,26,34,14,3,cashless payment,29,2024-01-14
3981,811,55,59,110,3,cash payment,18,2024-01-13
3982,786,68,16,185,4,cash payment,11,2024-01-29
3983,976,90,101,165,5,in installments,49,2024-01-15
3984,98,71,142,63,2,cashless payment,0,2024-01-05
3985,485,66,190,33,4,cash payment,32,2024-01-02
3986,421,59,10,36,5,cash payment,50,2024-01-02
3987,861,19,155,34,3,cash payment,31,2024-01-09
3988,936,15,181,167,2,in installments,30,2024-01-13
3989,576,40,24,142,5,cashless payment,7,2024-01-28
3990,178,28,157,9,5,cashless payment,18,2024-01-26
3991,61,15,97,94,4,cashless payment,32,2024-01-04
3992,941,20,14,110,1,cashless payment,12,2024-01-23
3993,494,94,64,3,1,cashless payment,5,2024-01-25
3994,988,66,184,51,2,in installments,8,2024-01-17
3995,755,100,91,130,4,in installments,28,2024-01-08
3996,822,5,183,5,1,cash payment,31,2024-01-03
3997,506,62,137,95,1,in installments,25,2024-01-11
3998,349,44,186,162,1,cash payment,12,2024-01-07
3999,684,54,89,121,3,cashless payment,37,2024-01-29
4000,478,83,81,171,5,cash payment,10,2024-01-05
4001,174,80,169,25,4,cash payment,46,2024-01-06
4002,670,10,173,115,2,in installments,5,2024-01-08
4003,330,30,31,200,3,cashless payment,1,2024-01-06
4004,171,87,97,170,4,in installments,13,2024-01-19
4005,506,7,101,7,2,cashless payment,21,2024-01-19
4006,482,90,131,196,5,cash payment,9,2024-01-13
4007,174,82,62,177,3,cash payment,1,2024-01-10
4008,56,21,36,70,3,in installments,28,2024-01-05
4009,397,83,44,23,5,in installments,37,2024-01-11
4010,339,68,34,64,4,cashless payment,21,2024-01-22
4011,334,41,23,150,2,cash payment,22,2024-01-10
4012,377,38,3,80,5,cash payment,18,2024-01-28
4013,590,56,61,12,3,cashless payment,14,2024-01-08
4014,33,12,56,138,1,cash payment,7,2024-01-22
4015,908,70,114,124,2,in installments,21,2024-01-26
4016,789,11,166,181,1,cashless payment,20,2024-01-07
4017,358,11,66,42,2,cash payment,47,2024-01-28
4018,442,36,81,157,2,cash payment,1,2024-01-28
4019,108,13,194,179,4,in installments,19,2024-01-27
4020,747,97,121,99,4,cash payment,13,2024-01-19
4021,184,52,180,197,3,cash payment,21,2024-01-26
4022,674,98,70,115,3,cash payment,32,2024-01-09
4023,942,85,16,198,5,cashless payment,1,2024-01-30
4024,701,78,133,138,4,cashless payment,45,2024-01-20
4025,227,14,138,29,4,cash payment,31,2024-01-16
4026,420,31,48,66,4,cash payment,17,2024-01-19
4027,682,58,36,192,2,in installments,48,2024-01-30
4028,389,23,12,67,4,in installments,16,2024-01-25
4029,598,91,146,107,1,cashless payment,4,2024-01-11
4030,55,82,158,67,3,cash payment,15,2024-01-12
4031,381,15,74,111,5,cash payment,8,2024-01-01
4032,143,52,151,69,5,cashless payment,17,2024-01-05
4033,888,9,153,168,4,in installments,23,2024-01-04
4034,650,83,61,54,3,in installments,50,2024-01-30
4035,581,36,79,133,1,cash payment,6,2024-01-21
4036,596,23,28,174,1,in installments,43,2024-01-10
4037,379,41,163,144,1,in installments,16,2024-01-10
4038,157,11,57,119,2,cashless payment,44,2024-01-20
4039,362,66,112,53,3,in installments,20,2024-01-18
4040,311,49,38,199,4,in installments,3,2024-01-01
4041,512,71,70,141,4,in installments,39,2024-01-06
4042,904,3,74,41,3,cash payment,48,2024-01-19
4043,415,50,3,143,2,cash payment,25,2024-01-23
4044,961,71,125,146,5,in installments,35,2024-01-10
4045,552,26,115,67,1,cash payment,37,2024-01-27
4046,844,99,150,92,2,cash payment,33,2024-01-04
4047,633,30,39,48,4,cashless payment,7,2024-01-07
4048,701,78,26,130,4,cashless payment,34,2024-01-21
4049,432,62,50,190,1,cash payment,4,2024-01-18
4050,689,24,162,64,2,cashless payment,1,2024-01-28
4051,95,3,71,163,1,in installments,49,2024-01-19
4052,104,92,128,23,5,cash payment,27,2024-01-22
4053,692,53,11,117,5,cash payment,3,2024-01-16
4054,105,97,166,129,1,in installments,10,2024-01-27
4055,986,3,127,154,5,in installments,12,2024-01-26
4056,140,42,31,94,5,cash payment,18,2024-01-21
4057,566,59,147,51,5,cashless payment,4,2024-01-30
4058,445,70,60,26,2,in installments,29,2024-01-30
4059,960,77,53,110,1,cash payment,42,2024-01-16
4060,783,31,143,199,1,in installments,23,2024-01-24
4061,375,59,41,42,1,in installments,8,2024-01-01
4062,375,62,5,46,4,cashless payment,36,2024-01-02
4063,612,14,122,157,3,cashless payment,13,2024-01-24
4064,105,43,140,95,4,cash payment,12,2024-01-07
4065,377,32,139,20,3,cashless payment,43,2024-01-13
4066,605,13,24,32,1,cash payment,19,2024-01-30
4067,67,36,90,17,4,in installments,1,2024-01-23
4068,929,20,130,98,3,cash payment,46,2024-01-01
4069,339,55,21,19,5,cash payment,9,2024-01-09
4070,962,81,16,24,3,in installments,46,2024-01-07
4071,70,39,114,142,5,cashless payment,31,2024-01-05
4072,386,88,159,120,5,in installments,3,2024-01-27
4073,887,96,122,2,4,cashless payment,25,2024-01-07
4074,225,100,159,154,4,cash payment,10,2024-01-15
4075,371,10,85,143,3,cash payment,46,2024-01-21
4076,452,74,121,190,1,cash payment,17,2024-01-20
4077,718,80,95,33,1,cash payment,34,2024-01-10
4078,827,52,157,25,3,cash payment,33,2024-01-27
4079,228,30,16,2,5,cash payment,2,2024-01-28
4080,842,45,109,14,1,cashless payment,18,2024-01-22
4081,69,83,35,35,5,in installments,19,2024-01-10
4082,600,11,43,187,2,cashless payment,16,2024-01-14
4083,272,42,49,166,1,cashless payment,25,2024-01-15
4084,216,20,98,99,2,cash payment,44,2024-01-20
4085,959,18,199,67,3,in installments,47,2024-01-27
4086,801,4,53,164,4,in installments,46,2024-01-22
4087,738,26,108,169,5,cash payment,37,2024-01-28
4088,778,15,50,80,5,in installments,5,2024-01-10
4089,925,79,148,70,1,cash payment,37,2024-01-24
4090,522,22,15,149,4,in installments,22,2024-01-20
4091,588,60,105,8,5,in installments,19,2024-01-19
4092,685,21,45,154,5,cash payment,14,2024-01-11
4093,318,73,167,47,3,cashless payment,10,2024-01-20
4094,452,1,33,89,1,cashless payment,44,2024-01-11
4095,748,99,80,1,5,cashless payment,2,2024-01-11
4096,189,68,4,150,1,cash payment,31,2024-01-27
4097,248,27,79,194,5,in installments,43,2024-01-25
4098,304,91,172,114,1,cashless payment,23,2024-01-24
4099,133,63,139,2,3,cash payment,10,2024-01-29
4100,977,91,191,89,2,cashless payment,4,2024-01-05
4101,848,18,142,114,2,in installments,41,2024-01-30
4102,671,69,112,80,2,cash payment,13,2024-01-13
4103,309,42,42,29,2,in installments,50,2024-01-11
4104,504,28,67,38,1,in installments,9,2024-01-10
4105,609,98,39,4,5,in installments,8,2024-01-13
4106,946,94,14,36,4,cashless payment,1,2024-01-19
4107,963,57,113,86,5,cashless payment,5,2024-01-14
4108,95,41,1,122,3,cash payment,50,2024-01-23
4109,873,34,38,120,2,cash payment,34,2024-01-27
4110,775,49,39,114,1,cashless payment,43,2024-01-22
4111,824,95,62,46,3,cashless payment,28,2024-01-05
4112,538,60,90,120,4,cashless payment,15,2024-01-06
4113,101,30,162,195,1,cashless payment,2,2024-01-14
4114,653,62,177,7,4,in installments,31,2024-01-28
4115,667,28,173,154,4,in installments,22,2024-01-02
4116,81,82,74,118,3,cash payment,34,2024-01-10
4117,332,52,14,174,2,in installments,47,2024-01-14
4118,945,13,21,116,5,cashless payment,14,2024-01-21
4119,422,65,138,198,4,cash payment,38,2024-01-10
4120,658,12,185,20,1,cashless payment,0,2024-01-16
4121,142,20,32,92,4,in installments,1,2024-01-17
4122,112,93,10,14,3,cash payment,26,2024-01-11
4123,243,35,30,133,1,cash payment,44,2024-01-21
4124,143,33,152,52,5,in installments,15,2024-01-02
4125,473,88,22,37,4,cashless payment,44,2024-01-02
4126,842,87,155,125,3,in installments,39,2024-01-09
4127,347,14,30,153,4,cash payment,33,2024-01-15
4128,438,83,38,157,1,in installments,45,2024-01-26
4129,551,28,108,125,3,cashless payment,3,2024-01-09
4130,219,7,21,83,5,cashless payment,47,2024-01-20
4131,426,88,177,42,2,in installments,28,2024-01-08
4132,159,74,159,189,2,cash payment,45,2024-01-08
4133,186,43,6,116,1,cash payment,7,2024-01-17
4134,61,64,50,199,3,in installments,6,2024-01-05
4135,493,93,27,35,4,cash payment,28,2024-01-12
4136,881,15,139,35,4,cash payment,14,2024-01-28
4137,99,41,94,4,1,cash payment,27,2024-01-29
4138,673,49,184,65,5,in installments,0,2024-01-01
4139,792,13,93,158,4,cashless payment,27,2024-01-23
4140,724,32,57,179,1,cashless payment,46,2024-01-25
4141,925,71,197,83,3,in installments,1,2024-01-30
4142,12,95,180,44,3,cash payment,7,2024-01-20
4143,331,1,45,92,1,cashless payment,0,2024-01-28
4144,368,13,181,159,1,in installments,34,2024-01-11
4145,481,29,29,70,5,cashless payment,3,2024-01-27
4146,674,21,137,9,3,cashless payment,27,2024-01-11
4147,326,93,138,113,5,cash payment,35,2024-01-17
4148,953,27,169,182,4,cash payment,27,2024-01-29
4149,791,65,35,11,1,cashless payment,29,2024-01-13
4150,412,87,111,61,2,in installments,14,2024-01-28
4151,156,43,43,197,5,cash payment,17,2024-01-25
4152,193,53,66,37,1,cash payment,31,2024-01-10
4153,755,54,43,116,3,cash payment,25,2024-01-12
4154,979,94,126,113,3,cashless payment,4,2024-01-02
4155,554,64,71,15,5,cashless payment,11,2024-01-27
4156,804,84,155,189,3,cashless payment,16,2024-01-25
4157,523,88,142,182,3,cash payment,13,2024-01-19
4158,434,6,56,162,3,cash payment,4,2024-01-23
4159,97,54,37,139,3,cash payment,6,2024-01-15
4160,470,38,95,15,1,in installments,28,2024-01-14
4161,289,58,58,52,1,cashless payment,20,2024-01-23
4162,570,95,40,183,5,cash payment,10,2024-01-23
4163,580,16,15,108,4,in installments,0,2024-01-28
4164,824,60,113,76,3,cashless payment,17,2024-01-24
4165,129,68,90,112,2,cash payment,34,2024-01-07
4166,591,7,128,178,1,in installments,7,2024-01-22
4167,118,87,124,85,4,in installments,49,2024-01-24
4168,812,54,182,18,1,cashless payment,27,2024-01-06
4169,431,26,116,129,4,cash payment,22,2024-01-23
4170,900,79,91,6,5,in installments,38,2024-01-03
4171,755,33,33,101,5,cashless payment,9,2024-01-05
4172,337,22,178,16,5,cash payment,10,2024-01-19
4173,976,11,159,74,5,cash payment,32,2024-01-09
4174,320,41,7,107,1,in installments,34,2024-01-10
4175,622,54,98,198,1,cash payment,16,2024-01-05
4176,412,56,146,74,5,cashless payment,48,2024-01-15
4177,814,14,155,113,1,cash payment,19,2024-01-26
4178,60,25,59,200,5,cash payment,19,2024-01-11
4179,720,19,177,21,4,cashless payment,12,2024-01-07
4180,203,64,122,174,5,in installments,24,2024-01-19
4181,21,20,5,182,1,cash payment,49,2024-01-23
4182,76,10,176,62,3,cashless payment,32,2024-01-04
4183,747,70,180,51,1,in installments,4,2024-01-10
4184,398,20,125,146,3,in installments,38,2024-01-23
4185,940,74,170,4,4,cash payment,21,2024-01-14
4186,951,12,8,168,5,cash payment,30,2024-01-02
4187,830,83,3,56,1,cashless payment,49,2024-01-22
4188,42,65,164,198,3,cash payment,5,2024-01-05
4189,67,74,26,185,3,cash payment,9,2024-01-11
4190,812,33,184,40,2,cash payment,11,2024-01-03
4191,414,94,183,194,5,cash payment,42,2024-01-14
4192,731,31,146,37,1,cash payment,1,2024-01-27
4193,244,83,86,190,2,cash payment,33,2024-01-26
4194,210,77,44,50,2,cashless payment,44,2024-01-02
4195,118,14,2,122,3,in installments,2,2024-01-10
4196,834,58,195,144,1,cashless payment,47,2024-01-20
4197,608,98,88,199,5,cash payment,16,2024-01-21
4198,55,17,87,51,5,in installments,24,2024-01-09
4199,447,97,183,57,5,in installments,36,2024-01-13
4200,19,42,118,34,1,in installments,45,2024-01-24
4201,895,70,128,145,3,in installments,5,2024-01-19
4202,170,35,49,103,2,in installments,44,2024-01-29
4203,388,61,20,65,3,in installments,50,2024-01-15
4204,989,82,36,81,1,in installments,28,2024-01-30
4205,658,45,189,173,2,cash payment,48,2024-01-28
4206,889,68,100,118,5,in installments,2,2024-01-29
4207,614,15,125,106,1,in installments,21,2024-01-05
4208,893,39,83,157,3,cashless payment,40,2024-01-04
4209,754,48,57,78,5,cash payment,28,2024-01-19
4210,279,43,181,51,2,cashless payment,44,2024-01-08
4211,794,53,181,9,2,cash payment,43,2024-01-18
4212,787,26,102,57,2,cash payment,2,2024-01-15
4213,552,97,149,62,4,in installments,38,2024-01-09
4214,985,96,177,187,3,in installments,30,2024-01-30
4215,981,11,160,160,5,cashless payment,49,2024-01-16
4216,961,61,162,96,3,cash payment,41,2024-01-17
4217,915,70,128,86,1,in installments,39,2024-01-28
4218,976,70,51,140,2,cash payment,20,2024-01-25
4219,487,58,135,5,5,in installments,27,2024-01-11
4220,203,52,143,110,1,in installments,7,2024-01-21
4221,421,67,14,129,2,cash payment,24,2024-01-14
4222,775,82,179,136,4,cashless payment,11,2024-01-01
4223,48,74,177,171,2,in installments,34,2024-01-21
4224,295,72,195,29,3,cash payment,48,2024-01-27
4225,128,90,42,68,3,in installments,8,2024-01-05
4226,35,25,68,157,5,cash payment,2,2024-01-07
4227,883,97,95,147,5,cash payment,10,2024-01-30
4228,133,47,143,86,4,in installments,42,2024-01-19
4229,741,57,64,163,2,cash payment,0,2024-01-30
4230,371,92,158,166,3,cash payment,34,2024-01-06
4231,990,53,4,173,2,in installments,39,2024-01-26
4232,279,89,193,177,3,in installments,25,2024-01-25
4233,969,100,177,118,2,in installments,28,2024-01-06
4234,690,26,99,110,4,in installments,38,2024-01-29
4235,434,48,113,187,3,cashless payment,20,2024-01-06
4236,136,70,160,33,5,in installments,30,2024-01-23
4237,1000,40,166,168,1,in installments,18,2024-01-23
4238,97,62,91,151,1,cash payment,26,2024-01-29
4239,118,80,193,100,5,in installments,40,2024-01-06
4240,438,87,133,81,1,in installments,32,2024-01-17
4241,620,76,5,29,4,in installments,49,2024-01-03
4242,337,37,145,156,5,cash payment,36,2024-01-12
4243,285,74,44,23,5,cash payment,38,2024-01-14
4244,306,93,141,52,4,in installments,12,2024-01-07
4245,168,22,134,102,2,cash payment,8,2024-01-17
4246,662,8,13,63,2,cashless payment,5,2024-01-16
4247,282,100,94,49,5,cashless payment,48,2024-01-08
4248,571,10,15,148,5,cashless payment,45,2024-01-30
4249,586,99,112,193,5,cash payment,23,2024-01-23
4250,116,89,167,64,5,cash payment,23,2024-01-12
4251,845,8,136,5,5,in installments,49,2024-01-19
4252,775,67,117,131,1,cashless payment,32,2024-01-18
4253,345,82,199,39,4,cash payment,40,2024-01-13
4254,624,56,178,53,4,in installments,33,2024-01-16
4255,617,33,111,140,1,cash payment,22,2024-01-09
4256,956,39,89,51,1,in installments,48,2024-01-03
4257,375,97,35,193,4,in installments,22,2024-01-24
4258,322,85,56,80,2,in installments,46,2024-01-15
4259,117,3,118,128,3,cash payment,37,2024-01-23
4260,401,53,149,58,5,in installments,19,2024-01-10
4261,633,31,89,146,5,in installments,34,2024-01-07
4262,981,91,7,145,3,in installments,8,2024-01-19
4263,52,59,9,6,4,in installments,5,2024-01-06
4264,566,4,129,108,2,cashless payment,33,2024-01-18
4265,442,32,32,32,1,in installments,6,2024-01-12
4266,410,66,88,98,4,cash payment,42,2024-01-16
4267,517,38,138,61,3,in installments,9,2024-01-26
4268,633,26,6,71,5,cash payment,22,2024-01-13
4269,921,62,101,54,3,cash payment,38,2024-01-23
4270,207,46,187,19,4,cash payment,3,2024-01-30
4271,924,55,169,135,3,cash payment,21,2024-01-27
4272,430,83,128,198,4,cashless payment,38,2024-01-09
4273,696,28,69,43,3,cashless payment,16,2024-01-01
4274,318,70,68,160,3,cashless payment,22,2024-01-26
4275,955,65,136,149,4,cash payment,12,2024-01-14
4276,895,27,132,22,1,cashless payment,45,2024-01-24
4277,922,43,154,11,2,cashless payment,30,2024-01-20
4278,468,60,33,75,2,cashless payment,12,2024-01-06
4279,339,25,168,111,4,cashless payment,37,2024-01-06
4280,42,45,43,88,5,in installments,3,2024-01-10
4281,217,25,147,143,4,cashless payment,44,2024-01-27
4282,58,10,1,41,4,cash payment,11,2024-01-28
4283,504,9,6,199,2,cash payment,41,2024-01-13
4284,496,7,177,89,1,cash payment,16,2024-01-04
4285,519,18,200,156,1,in installments,23,2024-01-19
4286,149,58,187,163,4,in installments,41,2024-01-15
4287,97,3,106,100,1,cashless payment,24,2024-01-24
4288,257,82,47,186,3,in installments,13,2024-01-26
